,acc,loss
0,0.5003999471664429,1.706041693687439
1,0.8408000469207764,0.8014590740203857
2,0.8741999864578247,0.7123931050300598
3,0.8831999897956848,0.7070881128311157
4,0.8759999871253967,0.6911895871162415
5,0.8881999254226685,0.6508258581161499
6,0.8933999538421631,0.6235470771789551
7,0.8848000168800354,0.6680305600166321
