,acc,loss
0,0.8101999759674072,0.8298276662826538
1,0.8893999457359314,0.5571397542953491
2,0.889799952507019,0.5611080527305603
3,0.8851999640464783,0.5924482345581055
4,0.8845999836921692,0.5652793645858765
5,0.893799901008606,0.5416576266288757
6,0.8889999389648438,0.5543710589408875
7,0.8907999396324158,0.5545606017112732
